movies_row,movie_title,book_row,book_title,cosine_sim,label
1493,Wanderlust,6161,"Money, and the Law of Attraction: Learning to Attract Wealth, Health, and Happiness",0.40837472677230835,1
3811,Network,9457,"Mr. Kiss and Tell (Veronica Mars, #2)",0.30989494919776917,0
3811,Network,142,Them: Adventures with Extremists,0.306119441986084,0
3811,Network,9150,"Hardwired (Hacker, #1)",0.29591888189315796,0
295,The Tourist,7981,The King's Agent,0.3281930685043335,0
295,The Tourist,4970,Legally Blonde,0.2792451083660126,0
295,The Tourist,138,Brokeback Mountain,0.2789396047592163,0
765,Almost Famous,1860,Our Band Could Be Your Life: Scenes from the American Indie Underground 1981-1991,0.3946589231491089,0
765,Almost Famous,2600,I'm with the Band: Confessions of a Groupie,0.37324362993240356,0
765,Almost Famous,7902,"Breathe (Sea Breeze, #1)",0.3626754879951477,0
2740,National Lampoon's Loaded Weapon 1,2913,"Death at La Fenice (Commissario Brunetti, #1)",0.4884124994277954,1
2740,National Lampoon's Loaded Weapon 1,7019,"The 9th Judgment  (Women's Murder Club, #9)",0.46654069423675537,1
2740,National Lampoon's Loaded Weapon 1,1078,"The 6th Target (Women's Murder Club, #6)",0.4470616579055786,1
3041,The Gift,2891,"The Perfect Husband (Quincy & Rainie, #1)",0.30235159397125244,0
3041,The Gift,7815,The Marriage Plot,0.300884485244751,0
3041,The Gift,8488,"The Marriage Mistake (Marriage to a Billionaire, #3)",0.30018898844718933,0
3492,Morvern Callar,4542,The Vanishing Act of Esme Lennox,0.3481089472770691,0
3492,Morvern Callar,6186,The Story of Edgar Sawtelle,0.34125906229019165,0
3492,Morvern Callar,1098,What Was She Thinking? [Notes on a Scandal],0.33207768201828003,0
4520,Sholem Aleichem: Laughing In The Darkness,1404,Waiting for Godot,0.4018172025680542,1
4520,Sholem Aleichem: Laughing In The Darkness,4171,Arsenic and Old Lace,0.3905943036079407,0
4520,Sholem Aleichem: Laughing In The Darkness,5240,The Overcoat,0.37399572134017944,0
1722,Dracula 2000,1380,Dracula,0.4861167371273041,1
1722,Dracula 2000,4388,Dracula (Marvel Illustrated),0.4410179555416107,1
1722,Dracula 2000,968,'Salem's Lot,0.43346476554870605,1
2251,My All American,8208,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0.2795967757701874,0
2251,My All American,6795,When the Game Was Ours,0.2750501334667206,0
2251,My All American,1539,The Five Dysfunctions of a Team: A Leadership Fable,0.24867349863052368,0
1888,Eddie the Eagle,5242,The Endurance: Shackleton's Legendary Antarctic Expedition,0.34044599533081055,0
1888,Eddie the Eagle,3613,The Perfect Storm: A True Story of Men Against the Sea,0.3281595706939697,0
1888,Eddie the Eagle,6388,Paths of Glory,0.3016963601112366,0
1602,Blue Crush,5373,"Sea Swept (Chesapeake Bay Saga, #1)",0.4200029671192169,1
1602,Blue Crush,5234,"Rising Tides (Chesapeake Bay Saga, #2)",0.4057321548461914,1
1602,Blue Crush,1200,Goodnight Nobody,0.3975117802619934,0
1943,Without Limits,8587,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",0.2690902650356293,0
1943,Without Limits,5502,Ball Four,0.22229737043380737,0
1943,Without Limits,6637,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",0.21252775192260742,0
4032,Super,1758,Identity Crisis,0.4261596202850342,1
4032,Super,4075,Superman: Whatever Happened to the Man of Tomorrow?,0.4008501470088959,1
4032,Super,6088,Batman: The Man Who Laughs,0.3880329132080078,0
4399,In Her Line of Fire,4800,"Kidnapped (David Balfour, #1)",0.318524569272995,0
4399,In Her Line of Fire,7592,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",0.3074297308921814,0
4399,In Her Line of Fire,2109,Up Country,0.30742546916007996,0
4545,Good Kill,4947,Flight of the Intruder (Jake Grafton #1),0.4890139698982239,1
4545,Good Kill,7963,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,0.4053215980529785,1
4545,Good Kill,8619,"Threat Vector (Jack Ryan Universe, #15)",0.3867064118385315,0
3582,Our Idiot Brother,7040,"Unleashed (Ross Siblings, #1)",0.40623199939727783,1
3582,Our Idiot Brother,7485,"Forever Mine (The Moreno Brothers, #1)",0.375266969203949,0
3582,Our Idiot Brother,9111,"Rival (Fall Away, #2)",0.3558034896850586,0
2929,The Secret Life of Bees,2995,Scarlett,0.47001123428344727,1
2929,The Secret Life of Bees,6428,The Help,0.44463637471199036,1
2929,The Secret Life of Bees,2884,"Sullivan's Island (Lowcountry Tales, #1)",0.44334959983825684,1
2800,The Funeral,3765,My Brother Sam Is Dead,0.4604082703590393,1
2800,The Funeral,4687,Sleepers,0.4518014192581177,1
2800,The Funeral,2523,Requiem for a Dream,0.40829601883888245,1
3543,Animals,4858,A Dog's Life: The Autobiography of a Stray,0.4337869882583618,1
3543,Animals,3007,A Knight in Shining Armor,0.42703649401664734,1
3543,Animals,6149,Ape House,0.42588379979133606,1
626,The X Files,9141,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",0.3599458336830139,0
626,The X Files,5168,The Onion Field,0.32199686765670776,0
626,The X Files,1584,"Pattern Recognition (Blue Ant, #1)",0.31762608885765076,0
4755,The Image Revolution,3527,Understanding Comics: The Invisible Art,0.4809291958808899,1
4755,The Image Revolution,6516,Batman: Whatever Happened to the Caped Crusader?,0.4209701418876648,1
4755,The Image Revolution,3593,Batman: A Death in the Family,0.4144675135612488,1
1229,A Million Ways to Die in the West,597,"The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency, #8)",0.30050578713417053,0
1229,A Million Ways to Die in the West,9695,"Girl Waits with Gun (Kopp Sisters, #1)",0.29150182008743286,0
1229,A Million Ways to Die in the West,9652,"Bound by Honor (Born in Blood Mafia Chronicles, #1)",0.28073787689208984,0
1945,The Best Offer,1049,The Aeneid,0.41861623525619507,1
1945,The Best Offer,4461,The Lives of the Artists,0.36781755089759827,0
1945,The Best Offer,632,A Portrait of the Artist as a Young Man,0.3635939657688141,0
3008,Swimfan,2782,"Simply Irresistible (Chinooks Hockey Team, #1)",0.3996153473854065,0
3008,Swimfan,2783,"See Jane Score (Chinooks Hockey Team, #2)",0.3854702115058899,0
3008,Swimfan,5674,Bet Me,0.3854377269744873,0
441,Robots,2602,The Complete Robot (Robot #0.3),0.3388596177101135,0
441,Robots,2336,The Robots of Dawn (Robot #3),0.336886465549469,0
441,Robots,2337,The Caves of Steel (Robot #1),0.32201308012008667,0
2479,Radio Days,1209,A Tree Grows in Brooklyn,0.3994566798210144,0
2479,Radio Days,775,Mother Night,0.38967418670654297,0
2479,Radio Days,5277,The Wednesday Wars,0.3852148950099945,0
3895,Sinister,4828,Fatal Vision,0.5221889615058899,1
3895,Sinister,5601,"The Interpretation of Murder (Freud, #1)",0.5063560009002686,1
3895,Sinister,4687,Sleepers,0.504795253276825,1
503,The Adventures of Rocky & Bullwinkle,3674,Heart of a Dog,0.26304906606674194,0
503,The Adventures of Rocky & Bullwinkle,6886,"Bakuman, Band 1: Traum und Realität",0.249559223651886,0
503,The Adventures of Rocky & Bullwinkle,9466,"The Job (Fox and O'Hare, #3)",0.2337285429239273,0
1389,Old Dogs,6210,"Charlie Bone and the Shadow (The Children of the Red King, #7)",0.32298359274864197,0
1389,Old Dogs,2546,"Charlie Bone and the Hidden King (The Children of the Red King, #5)",0.3188709020614624,0
1389,Old Dogs,526,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",0.315518856048584,0
1884,The Gambler,2230,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,0.47751733660697937,1
1884,The Gambler,105,Liar's Poker,0.44711780548095703,1
1884,The Gambler,4054,Wiseguy,0.41379672288894653,1
1228,Drillbit Taylor,7382,Little Princes: One Man's Promise to Bring Home the Lost Children of Nepal,0.3337700068950653,0
1228,Drillbit Taylor,3433,"Invasion of the Boy Snatchers (The Clique, #4)",0.30749550461769104,0
1228,Drillbit Taylor,5341,"SilverFin (Young Bond, #1)",0.29663634300231934,0
3090,Killer Joe,958,Boy's Life,0.3727690875530243,0
3090,Killer Joe,6417,"The Scarecrow (Jack McEvoy, #2)",0.35675424337387085,0
3090,Killer Joe,639,A Case of Need,0.35539770126342773,0
3209,The Lost Boys,7498,"Bite Club (The Morganville Vampires, #10)",0.49071648716926575,1
3209,The Lost Boys,7112,"Ghost Town (The Morganville Vampires, #9)",0.4796818196773529,1
3209,The Lost Boys,8037,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",0.4620344936847687,1
4151,A Funny Thing Happened on the Way to the Forum,7491,"Captive Prince (Captive Prince, #1)",0.356501966714859,0
4151,A Funny Thing Happened on the Way to the Forum,8810,"Captive Prince: Volume Two (Captive Prince, #2)",0.3364441394805908,0
4151,A Funny Thing Happened on the Way to the Forum,1295,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",0.3292410969734192,0
2552,Wild,8022,Wild: From Lost to Found on the Pacific Crest Trail,0.41047409176826477,1
2552,Wild,5604,"Dawn on a Distant Shore (Wilderness, #2)",0.40048879384994507,1
2552,Wild,2990,"Into the Wilderness (Wilderness, #1)",0.3686525225639343,0
4532,The Other Dream Team,8208,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0.43731018900871277,1
4532,The Other Dream Team,6795,When the Game Was Ours,0.4294404983520508,1
4532,The Other Dream Team,6407,The Book of Basketball: The NBA According to The Sports Guy,0.4274336099624634,1
1584,Like Mike,6407,The Book of Basketball: The NBA According to The Sports Guy,0.4076259136199951,1
1584,Like Mike,8208,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",0.3935425579547882,0
1584,Like Mike,4528,The Jordan Rules,0.37394389510154724,0
4312,Crowsnest,9627,All the Missing Girls,0.34197181463241577,0
4312,Crowsnest,9105,Missing You,0.3322654962539673,0
4312,Crowsnest,5969,"Found (The Missing, #1)",0.3192717432975769,0
3379,We Need to Talk About Kevin,9859,A Mother's Reckoning: Living in the Aftermath of Tragedy,0.44334107637405396,1
3379,We Need to Talk About Kevin,331,Sickened: The Memoir of a Munchausen by Proxy Childhood,0.410285621881485,1
3379,We Need to Talk About Kevin,2790,"A Child Called ""It"" (Dave Pelzer #1)",0.3846578598022461,0
1777,Paul Blart: Mall Cop,2690,"Black Cherry Blues (Dave Robicheaux, #3)",0.33509010076522827,0
1777,Paul Blart: Mall Cop,2624,Leading Change,0.3322817385196686,0
1777,Paul Blart: Mall Cop,2265,"The Man Who Smiled (Kurt Wallander, #4)",0.30821096897125244,0
2933,Invaders from Mars,8159,"The Invaders (Brotherband Chronicles, #2)",0.3684913218021393,0
2933,Invaders from Mars,1378,Starship Troopers,0.36808082461357117,0
2933,Invaders from Mars,8219,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,0.3512050211429596,0
3652,The Visit,4938,20th Century Ghosts,0.4031112492084503,1
3652,The Visit,5893,"Scary Stories to Tell in the Dark (Scary Stories, #1)",0.39254841208457947,0
3652,The Visit,4913,The Little Old Lady Who Was Not Afraid of Anything,0.3850311040878296,0
2784,The Crocodile Hunter: Collision Course,4228,Crocodile on the Sandbank (Amelia Peabody #1),0.3369080722332001,0
2784,The Crocodile Hunter: Collision Course,4935,"Lyle, Lyle, Crocodile",0.3111858069896698,0
2784,The Crocodile Hunter: Collision Course,3971,"Area 7 (Shane Schofield, #2)",0.3028620481491089,0
1093,Deep Rising,1408,In the Heart of the Sea: The Tragedy of the Whaleship Essex,0.3840681314468384,0
1093,Deep Rising,3613,The Perfect Storm: A True Story of Men Against the Sea,0.30974921584129333,0
1093,Deep Rising,6494,"Relentless (The Lost Fleet, #5)",0.29484421014785767,0
405,The Fast and the Furious: Tokyo Drift,3998,Ice Station Zebra,0.30651015043258667,0
405,The Fast and the Furious: Tokyo Drift,1412,Underground: The Tokyo Gas Attack and the Japanese Psyche,0.30251771211624146,0
405,The Fast and the Furious: Tokyo Drift,3401,"Simple Genius (Sean King & Michelle Maxwell, #3)",0.2900031805038452,0
189,Noah,4498,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",0.39890676736831665,0
189,Noah,184,The Johnstown Flood,0.3945941925048828,0
189,Noah,3613,The Perfect Storm: A True Story of Men Against the Sea,0.3893339931964874,0
2031,The Informant!,4070,All Marketers Are Liars: The Power of Telling Authentic Stories in a Low-Trust World,0.3282269835472107,0
2031,The Informant!,4898,The Greatest Salesman in the World,0.31703871488571167,0
2031,The Informant!,8398,To Sell Is Human: The Surprising Truth About Moving Others,0.3093341290950775,0
3233,Nightcrawler,9466,"The Job (Fox and O'Hare, #3)",0.41342389583587646,1
3233,Nightcrawler,5168,The Onion Field,0.39618629217147827,0
3233,Nightcrawler,9483,"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)",0.3904770612716675,0
828,Kill Bill: Vol. 1,3264,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",0.421924889087677,1
828,Kill Bill: Vol. 1,3864,"Vengeance in Death (In Death, #6)",0.3812428116798401,0
828,Kill Bill: Vol. 1,3287,"Judgment in Death (In Death, #11)",0.37376731634140015,0
2699,The Diving Bell and the Butterfly,4819,Almost French: Love and a New Life in Paris,0.4643751382827759,1
2699,The Diving Bell and the Butterfly,400,My Life in France,0.46289384365081787,1
2699,The Diving Bell and the Butterfly,4250,The Diving Bell and the Butterfly,0.4511820077896118,1
4157,River's Edge,5601,"The Interpretation of Murder (Freud, #1)",0.3322175145149231,0
4157,River's Edge,7987,"Victims (Alex Delaware, #27)",0.3091462254524231,0
4157,River's Edge,9358,"Killing Sarai (In the Company of Killers, #1)",0.30889320373535156,0
2023,The Animal,1040,Marley and Me: Life and Love With the World's Worst Dog,0.3299106955528259,0
2023,The Animal,8043,A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets,0.32679760456085205,0
2023,The Animal,9487,"Monster in His Eyes (Monster in His Eyes, #1)",0.32611966133117676,0
993,Jade,2863,"D is for Deadbeat (Kinsey Millhone, #4)",0.34334129095077515,0
993,Jade,7336,"A Lot like Love (FBI/US Attorney, #2)",0.3343932628631592,0
993,Jade,6847,"Something About You (FBI/US Attorney, #1)",0.33305513858795166,0
4580,Love in the Time of Monsters,4707,"The Unusual Suspects (The Sisters Grimm, #2)",0.38674503564834595,0
4580,Love in the Time of Monsters,3671,"Once Upon a Crime (The Sisters Grimm, #4)",0.3614670932292938,0
4580,Love in the Time of Monsters,6439,"The Everafter War (The Sisters Grimm, #7)",0.3608238399028778,0
620,The Insider,2130,"The Truth (Discworld, #25; Industrial Revolution, #2)",0.3731556832790375,0
620,The Insider,8968,The Everything Store: Jeff Bezos and the Age of Amazon,0.34529805183410645,0
620,The Insider,2303,Thank You for Smoking,0.3411601781845093,0
3908,Dave Chappelle's Block Party,2693,Live from New York: An Uncensored History of Saturday Night Live,0.3147313594818115,0
3908,Dave Chappelle's Block Party,1679,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,0.2929461896419525,0
3908,Dave Chappelle's Block Party,882,"The Great Shark Hunt: Strange Tales from a Strange Time (The Gonzo Papers, #1)",0.27590614557266235,0
333,Transcendence,9480,"The Innovators: How a Group of  Hackers, Geniuses and Geeks Created the Digital Revolution",0.4450306296348572,1
333,Transcendence,7367,The Grand Design,0.4229103922843933,1
333,Transcendence,1416,Accelerando (Singularity),0.40986984968185425,1
4393,The Specials,8426,"Vicious (Villains, #1)",0.446453720331192,1
4393,The Specials,4254,Crisis on Infinite Earths,0.4353010058403015,1
4393,The Specials,3535,X-Men: The Dark Phoenix Saga,0.4307526648044586,1
1040,The Flintstones,2443,The Monster at the End of this Book,0.3207908272743225,0
1040,The Flintstones,3757,The Revenge of the Baby-Sat,0.3054727017879486,0
1040,The Flintstones,1707,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,0.3017255961894989,0
1252,Marie Antoinette,7417,Madame Tussaud: A Novel of the French Revolution,0.46313756704330444,1
1252,Marie Antoinette,1371,Marie Antoinette: The Journey,0.4528711438179016,1
1252,Marie Antoinette,400,My Life in France,0.4028010070323944,1
2812,Think Like a Man,1524,The Art of Seduction,0.415652871131897,1
2812,Think Like a Man,5668,The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,0.39628714323043823,0
2812,Think Like a Man,1964,The Dance Of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,0.396152138710022,0
3533,Galaxina,2821,"Falling Free (Vorkosigan Saga, #4)",0.18079285323619843,0
3533,Galaxina,7456,"Zita the Spacegirl (Zita the Spacegirl, #1)",0.17863886058330536,0
3533,Galaxina,2819,"The Warrior's Apprentice (Vorkosigan Saga, #2)",0.17664834856987,0
3477,College,9144,"Graduation Day (The Testing, #3)",0.3813650608062744,0
3477,College,7410,"We'll Always Have Summer (Summer, #3)",0.36655986309051514,0
3477,College,9906,"The Score (Off-Campus, #3)",0.3607464134693146,0
402,The Rundown,3555,The Story of a Shipwrecked Sailor,0.3959799110889435,0
402,The Rundown,4182,Beautiful Boy: A Father's Journey Through His Son's Addiction,0.3581274747848511,0
402,The Rundown,1647,Of Love and Other Demons,0.3501163423061371,0
4299,The Blue Bird,6653,Alice's Adventures in Wonderland,0.5207136273384094,1
4299,The Blue Bird,1097,The Complete Stories and Poems,0.5184996128082275,1
4299,The Blue Bird,1061,Alice in Wonderland,0.49802112579345703,1
800,Red Tails,5249,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",0.46952518820762634,1
800,Red Tails,2357,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",0.44360464811325073,1
800,Red Tails,4290,Flyboys: A True Story of Courage,0.3936178684234619,0
399,Open Season,5485,"Brown Bear, Brown Bear, What Do You See?",0.3182826042175293,0
399,Open Season,4282,We're Going on a Bear Hunt,0.31273189187049866,0
399,Open Season,2213,The Call of the Wild/White Fang,0.2915688753128052,0
4084,The Triplets of Belleville,2913,"Death at La Fenice (Commissario Brunetti, #1)",0.33929479122161865,0
4084,The Triplets of Belleville,5542,Madeline's Rescue,0.33875328302383423,0
4084,The Triplets of Belleville,2802,Novecento. Un monologo,0.3076750338077545,0
846,Stuck on You,2996,"Natural Born Charmer (Chicago Stars, #7)",0.35868367552757263,0
846,Stuck on You,2997,"It Had to Be You (Chicago Stars, #1)",0.3148656189441681,0
846,Stuck on You,2999,"Heaven, Texas (Chicago Stars, #2)",0.31232088804244995,0
791,Goosebumps,7337,"Demonglass (Hex Hall, #2)",0.50946044921875,1
791,Goosebumps,4181,The Exorcist,0.5087019801139832,1
791,Goosebumps,8368,"The Screaming Staircase (Lockwood & Co., #1)",0.5086742639541626,1
922,Knowing,1427,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",0.3951464891433716,0
922,Knowing,1368,The Time Machine/The Invisible Man,0.3934401869773865,0
922,Knowing,8420,The Time Keeper,0.38420945405960083,0
820,Casper,6162,"Ghostgirl (Ghostgirl, #1)",0.45010921359062195,1
820,Casper,4938,20th Century Ghosts,0.4285033941268921,1
820,Casper,5248,Deep and Dark and Dangerous (A Ghost Story),0.4222690463066101,1
540,Hollywood Homicide,462,The Client,0.3635151982307434,0
540,Hollywood Homicide,5168,The Onion Field,0.35822728276252747,0
540,Hollywood Homicide,6192,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",0.35017943382263184,0
2540,Krampus,5850,Rudolph the Red-Nosed Reindeer,0.4446781575679779,1
2540,Krampus,4504,The Best Christmas Pageant Ever (The Herdmans #1),0.41561034321784973,1
2540,Krampus,5893,"Scary Stories to Tell in the Dark (Scary Stories, #1)",0.413892924785614,1
164,Lethal Weapon 4,3815,"Point of Impact (Bob Lee Swagger, #1)",0.3419385552406311,0
164,Lethal Weapon 4,4909,"Pacific Vortex! (Dirk Pitt, #1)",0.32705140113830566,0
164,Lethal Weapon 4,6035,"Flaggermusmannen (Harry Hole, #1)",0.30989760160446167,0
401,Enemy at the Gates,5250,"Stalingrad: The Fateful Siege, 1942–1943",0.33529338240623474,0
401,Enemy at the Gates,5249,"An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",0.23205070197582245,0
401,Enemy at the Gates,4944,The Manchurian Candidate (Movie Tie-In Edition),0.22093531489372253,0
2893,Fateless,4392,A Color of His Own,0.3872855305671692,0
2893,Fateless,4433,Black Boy,0.3793042302131653,0
2893,Fateless,5900,Wir Kinder vom Bahnhof Zoo,0.37684106826782227,0
1368,Identity Thief,933,Trouble Is My Business,0.3646596670150757,0
1368,Identity Thief,2265,"The Man Who Smiled (Kurt Wallander, #4)",0.35207608342170715,0
1368,Identity Thief,2042,Chasing the Dime,0.33522793650627136,0
3264,Shadow of the Vampire,4395,The Omen,0.29443100094795227,0
3264,Shadow of the Vampire,5162,The Howling,0.2520560026168823,0
3264,Shadow of the Vampire,1196,Faust: First Part,0.23750564455986023,0
1348,Aloha,5451,Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10,0.3189762532711029,0
1348,Aloha,2700,Black Hawk Down,0.3044717609882355,0
1348,Aloha,4502,"The Ghost Brigades (Old Man's War, #2)",0.30394265055656433,0
3496,The Greatest,6661,After,0.3988020122051239,0
3496,The Greatest,3139,"Roses are Red (Alex Cross, #6)",0.38988369703292847,0
3496,The Greatest,1395,"Rose in Bloom (Eight Cousins, #2)",0.37948906421661377,0
521,The Terminal,4945,Invitation to a Beheading,0.37912940979003906,0
521,The Terminal,8946,"Taking Shots (Assassins, #1)",0.35821205377578735,0
521,The Terminal,6512,"Metro 2033 (METRO, #1)",0.34895968437194824,0
1064,The Specialist,5544,The Story of Ferdinand,0.4000962972640991,1
1064,The Specialist,3671,"Once Upon a Crime (The Sisters Grimm, #4)",0.37236329913139343,0
1064,The Specialist,1172,Runaway,0.3674219846725464,0
2380,The Wraith,9024,"Crashed (Driven, #3)",0.3999580144882202,0
2380,The Wraith,9023,"Fueled (Driven, #2)",0.3995476961135864,0
2380,The Wraith,4389,"Point Blank (Alex Rider, #2)",0.38677603006362915,0
